Start Date,End Date,Exposure Time (%),Final Account Balance,Equity Peak,Total Return (%),Annualized Return (%),Benchmark Return (%),Volatility (Annual %),Total Trades,Winning Trades,Losing Trades,Win Rate (%),Profit Factor,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown (%),Average Drawdown (%),Max Drawdown ($),Average Drawdown ($),Max Drawdown Duration (days),Average Drawdown Duration (days),Stop Loss Points,Take Profit Points
2015-01-01,2024-12-24,0.12586489283209715,36631.62,36669.12,632.6324,22.092878,152.57272,7.543797883286923,4408,1089,3318,24.70508166969147,1.5022519617276833,2.182432519307618,0.21454676416625917,43.99561520073413,-14.379441732260398,-2.6604311629177078,982.724609375,226.99693592003672,702.5576388888888,1.0987077617202499,4,19
2015-01-01,2024-12-24,0.12238133636079138,36028.06,36051.81,620.56116,21.889734,152.57272,7.736916030964832,4286,1017,3268,23.728418105459635,1.4998547638447166,2.1119965023639358,0.20940595558895259,56.34299005177694,-11.013990500970783,-2.3206522408385566,797.20703125,212.73782927672752,685.5770833333333,1.1158930273189327,4,20
2015-01-01,2024-12-24,0.11687046423815191,36962.094,36985.844,639.2419,22.202837,152.57272,7.92183502027613,4093,951,3141,23.234791106767652,1.5326436246480513,2.0907514558444134,0.20937271665684115,49.219365976597054,-12.987609036413982,-2.524672391612534,849.970703125,220.7901773641791,627.0493055555555,1.091236834355403,4,21
2015-01-01,2024-12-24,0.11312992409273342,37999.27,38039.223,659.9854,22.542286,152.57272,7.886986232535159,3962,901,3060,22.741039878849065,1.5618977310291353,2.1281303445044335,0.21427676188849368,52.77869553579779,-12.504769318332492,-2.39911664547356,834.638671875,213.83016225840626,585.4236111111111,1.0615016170544211,4,22
2015-01-01,2024-12-24,0.1085613254418406,38342.668,38355.05,666.8534,22.65284,152.57272,7.8103660033878946,3802,845,2956,22.225144660704892,1.5856731864540499,2.1572577627269127,0.2165486569414119,49.29267040444775,-13.528449322853412,-2.4110200835936144,813.125,214.7677250313307,643.3027777777778,1.0563680555555557,4,23
2015-01-01,2024-12-24,0.1057059512850326,38951.3,38961.3,679.026,22.846603,152.57272,7.853040720530356,3702,804,2897,21.71799027552674,1.606757883674828,2.162250595769465,0.21821141227058471,52.02885240501771,-13.050950954879731,-2.051497290450157,698.1640625,190.55873319149651,601.6527777777778,1.011958626619098,4,24
2015-01-01,2024-12-24,0.10196541113961409,38358.58,38368.58,667.1716,22.657944,152.57272,8.337590988577311,3571,753,2817,21.08653038364604,1.6123896193496876,2.026321888665269,0.19779986482901157,51.833362340900564,-12.871470028055047,-2.40435127703553,758.49609375,210.5281710428869,703.0972222222222,1.0593695086509867,4,25
2015-01-01,2024-12-24,0.09993809548828039,38381.64,38394.14,667.6328,22.665321,152.57272,8.385586818100531,3500,718,2781,20.514285714285716,1.6199512300462384,2.0158230355889892,0.2000308821876994,54.01784440364916,-12.359486385852492,-2.3412177574690776,800.56640625,209.2028826901162,543.8652777777778,1.05847757554128,4,26
2015-01-01,2024-12-24,0.09788222609537864,39625.605,39638.105,692.51215,23.058128,152.57272,8.424819928210256,3428,693,2734,20.215869311551927,1.6518883803551225,2.0375839837237266,0.20231650670337495,47.755764557532345,-14.50112153815086,-2.326779059514651,824.775390625,207.0959476435921,673.1020833333333,1.011162167219944,4,27
2015-01-01,2024-12-24,0.09634032405070231,40077.61,40090.11,701.5522,23.198105,152.57272,8.31732323270419,3374,667,2706,19.76882039122703,1.6661336605349422,2.0739130948630256,0.20515612208820475,49.69324243056847,-14.117657668219262,-2.506665797051037,904.775390625,221.1210628140812,677.2659722222222,0.9847801421815989,4,28
2015-01-01,2024-12-24,0.09354205737703046,40873.883,41012.633,717.47766,23.441278,152.57272,8.154897872334207,3276,639,2636,19.505494505494507,1.6973594622319979,2.1362415261207035,0.21487073829247888,52.3794836174761,-13.697684886939786,-2.204108435295758,829.775390625,205.2688716879209,647.0423611111111,0.9481603246733376,4,29
2015-01-01,2024-12-24,0.16958067117282782,35564.367,35601.867,611.28735,21.731579,152.57272,5.9240958371719685,5939,2485,3453,41.84206095302239,1.3870808313476224,2.7203887208624926,0.2718139883739086,69.168374515527,-8.837671230489917,-1.1253688371984452,619.169921875,117.19534334743709,338.8888888888889,0.9759184524371439,5,10
2015-01-01,2024-12-24,0.15698847114130446,37959.918,37998.598,659.19836,22.529566,152.57272,6.122563474943948,5498,2215,3282,40.28737722808294,1.4325019637338121,2.7200833029235794,0.2648762815003812,84.04630662537322,-7.843275816938794,-1.1784380775953573,531.103515625,120.00387324177551,489.6645833333333,0.9094597535782794,5,11
2015-01-01,2024-12-24,0.1474800751991338,39072.516,39116.266,681.4503,22.884869,152.57272,6.05814701687875,5165,1995,3169,38.62536302032914,1.4590887948014952,2.787771188989485,0.2742583946338304,81.49035269322582,-8.362343453686641,-1.3329842247487782,593.61328125,134.79584673868752,505.05833333333334,0.9069091337099812,5,12
2015-01-01,2024-12-24,0.13894250647027784,40152.996,40176.746,703.05994,23.221313,152.57272,6.169278955637186,4866,1809,3056,37.17632552404439,1.4875001943482962,2.7738534835969246,0.28070252912494037,103.89215572794954,-6.767209050551033,-1.1281663409498637,560.26953125,124.3408226236219,241.88541666666666,0.9097765796947107,5,13
2015-01-01,2024-12-24,0.1320896084939386,39820.79,39844.54,696.4158,23.118746,152.57272,6.433673133613105,4626,1644,2981,35.53826199740597,1.493464747830936,2.6519308245109072,0.26754895097776554,95.8918515319139,-7.262512511322194,-1.1292066822700693,603.99609375,124.70734905913092,179.21805555555557,0.9053376045872096,5,14
2015-01-01,2024-12-24,0.1260647690230737,40577.133,40587.133,711.54266,23.351156,152.57272,6.338423283275256,4415,1514,2900,34.292185730464325,1.5156708411110689,2.7144983507617266,0.27472955799405757,103.19055612328901,-6.895424254949152,-1.0618660564397182,520.91015625,124.28145998437155,149.56666666666666,0.8623220409253168,5,15
2015-01-01,2024-12-24,0.12029691322632152,42316.996,42329.496,746.33997,23.871338,152.57272,6.475509985206257,4213,1408,2804,33.420365535248045,1.555810096088669,2.711131118115056,0.27069058835213017,109.16838564230915,-6.836594325629214,-1.0915224490855306,533.14453125,126.30441300239629,196.38472222222222,0.8316508776246719,5,16
2015-01-01,2024-12-24,0.1155855458675883,42466.555,42479.055,749.3311,23.915148,152.57272,6.717734050612469,4048,1306,2741,32.262845849802375,1.569258568502774,2.619987825634157,0.26263205260726213,95.02079418010526,-7.885969825745211,-1.3271984913285748,590.5078125,142.1327322568055,534.3444444444444,0.8594552891455353,5,17
2015-01-01,2024-12-24,0.11181645198060172,42570.35,42582.85,751.40704,23.945475,152.57272,7.338423203746178,3916,1220,2695,31.15423901940756,1.5792913565792168,2.406975281415659,0.23860400080800226,69.6563195748598,-10.787349203104142,-1.8181055327536768,674.091796875,167.47565853403086,596.8513888888889,0.8714192269921437,5,18
2015-01-01,2024-12-24,0.10779037441950243,41810.1,41847.6,736.202,23.721802,152.57272,7.640748677622177,3775,1132,2642,29.986754966887418,1.5783904127106603,2.296137666788518,0.2254503674960425,53.75049231831632,-13.696656432601923,-2.1201092143581213,726.89453125,186.47629419083216,639.4409722222222,0.9011960681976338,5,19
2015-01-01,2024-12-24,0.10433537168976476,43019.95,43043.7,760.399,24.076069,152.57272,7.621209447446317,3654,1071,2582,29.310344827586203,1.6089889950285041,2.3318671024819624,0.231760031853183,58.00845823613687,-13.108415736909022,-1.7011396030317256,699.2578125,167.50976617786395,284.71736111111113,0.8872322344792201,5,20
2015-01-01,2024-12-24,0.1000808641961208,42534.645,42558.395,750.6929,23.935055,152.57272,7.919304811054263,3505,996,2508,28.416547788873036,1.61796807373173,2.235382603474745,0.22329338861698536,42.5942893194681,-17.624260976943663,-1.9042099543411752,945.68359375,177.70739725252415,385.02916666666664,0.9165489953814021,5,21
2015-01-01,2024-12-24,0.09779656487067438,42188.977,42212.727,743.77954,23.833729,152.57272,7.923567552615027,3425,941,2483,27.474452554744527,1.6179744989410316,2.2258529163499827,0.22580287768832913,44.869133614343525,-16.57664147047086,-1.8079873516030316,894.443359375,173.1335506145773,291.34375,0.9130370002939447,5,22
2015-01-01,2024-12-24,0.09379904105114317,42587.715,42597.715,751.7543,23.95054,152.57272,8.053935487215004,3285,884,2400,26.910197869101975,1.6444170286869344,2.2002781052461318,0.2214915935184171,40.536710934765175,-18.545023883923857,-1.9895273171511234,985.556640625,185.11845878350724,291.34236111111113,0.9240135858317072,5,23
2015-01-01,2024-12-24,0.09085800566963093,43040.234,43050.234,760.8047,24.081934,152.57272,8.085534975922938,3182,838,2343,26.33563796354494,1.6665722838661947,2.20261236970733,0.22050592532606378,41.73253934389042,-18.230491109843776,-1.9994685463249044,969.296875,189.92225256203753,257.80347222222224,0.8995482144917504,5,24
2015-01-01,2024-12-24,0.08808829273752716,43325.363,43335.363,766.50726,24.164082,152.57272,8.421288274935156,3085,795,2289,25.76985413290113,1.6861365369485966,2.124426345188385,0.2079668210508319,43.51062732369097,-17.616552790224667,-2.1543868956238312,939.296875,195.74034872364456,269.33472222222224,0.9006280904595696,5,25
2015-01-01,2024-12-24,0.08663205191755508,43213.47,43225.97,764.26935,24.131893,152.57272,8.359256638743194,3034,760,2273,25.049439683586026,1.6885043355918765,2.1370816599768108,0.21771611248102077,45.56453497968518,-16.77333804647142,-1.9680401312706917,894.345703125,187.6990764434329,269.6423611111111,0.8897182992139586,5,26
2015-01-01,2024-12-24,0.08383378524388321,43664.953,43677.453,773.2991,24.261284,152.57272,8.67522743642477,2936,723,2212,24.62534059945504,1.7143863001842492,2.072087902491298,0.20261011048049077,40.365182403965655,-19.15757656008146,-2.402892016851008,1024.345703125,208.99279149976522,380.9923611111111,0.8832753585845573,5,27
2015-01-01,2024-12-24,0.08232043694077497,43555.8,43568.3,771.116,24.23011,152.57272,8.809749112887918,2883,692,2190,24.002774887270203,1.7190294436685396,2.0394737999574577,0.1947689349162837,41.37391312162768,-18.637734979651714,-2.3264410622804257,999.345703125,207.14950345859137,363.0416666666667,0.8904576520460248,5,28
2015-01-01,2024-12-24,0.07989336890748816,44656.26,44795.01,793.12524,24.541199,152.57272,8.677672649364142,2798,665,2132,23.76697641172266,1.7577712523412947,2.0951711207924886,0.2051052878608115,43.67421533289275,-18.16003420085012,-2.0917641351558447,976.923828125,196.13962957842614,245.00555555555556,0.8576413353464183,5,29
2015-01-01,2024-12-24,0.15044966432221413,40347.688,40413.85,706.95374,23.281075,152.57272,5.975619579020343,5269,2499,2769,47.428354526475616,1.455422877093033,2.8683993544000304,0.26849692684291776,68.54641442695907,-10.313504233031335,-1.3847968167306266,761.4453125,138.1897331079867,434.0215277777778,0.8435962548369265,6,10
2015-01-01,2024-12-24,0.13982767245888833,42108.64,42199.836,742.1728,23.810078,152.57272,6.288900007557838,4897,2236,2660,45.66060853583827,1.4928775120647517,2.7841070714362015,0.2567170526380557,83.504079093107,-8.887862707878277,-1.322276792319027,637.177734375,134.40588754863538,446.6013888888889,0.828262741046832,6,11
2015-01-01,2024-12-24,0.1319468397860982,40401.39,40453.844,708.0278,23.297512,152.57272,6.594992409609408,4621,1997,2623,43.215754165764984,1.476436513390101,2.607144352635856,0.23371798950075376,59.91361116270421,-11.817477819411359,-1.8734583643021454,821.875,171.24098288574834,592.2305555555556,0.9036583429347986,6,12
2015-01-01,2024-12-24,0.12460852820310163,41979.836,42013.54,739.5967,23.77206,152.57272,6.580149056801689,4364,1824,2539,41.79651695692026,1.5104553391872626,2.659522577693229,0.2515231768836379,74.38759490260418,-9.942473347281295,-1.5739175171835016,698.671875,155.33575699269645,475.25416666666666,0.8502635783862235,6,13
2015-01-01,2024-12-24,0.11798406015930704,42647.32,42671.07,752.9464,23.967922,152.57272,6.81207171083099,4132,1667,2464,40.34365924491772,1.5329358338325851,2.5900294676990225,0.24575144398845494,70.9467827213653,-10.612833764286624,-1.5708118097383805,769.375,159.1057294817731,513.88125,0.8462536322125362,6,14
2015-01-01,2024-12-24,0.11255884926137182,43267.82,43281.523,765.3564,24.147533,152.57272,6.601598579104541,3942,1537,2404,38.990360223236934,1.553067615442298,2.687928890033842,0.25792381514260604,89.04583274517933,-8.595083685359524,-1.1301430995114077,641.89453125,131.73105869133673,351.62847222222223,0.8114387139002432,6,15
2015-01-01,2024-12-24,0.10693376217246002,45116.684,45117.305,802.3336,24.669313,152.57272,6.704894827532561,3745,1428,2316,38.13084112149533,1.5984370360146982,2.6978389773804565,0.25508956959657203,115.35069123477783,-6.955603036058458,-1.1879460706600298,589.8046875,136.7587451138755,251.98055555555555,0.7897616541939507,6,16
2015-01-01,2024-12-24,0.10276491590352033,45662.734,45675.234,813.25464,24.819733,152.57272,6.821654991056045,3599,1331,2267,36.98249513753821,1.6179341580590088,2.6675290419257744,0.25954520220907684,77.53194642120269,-10.489284433203316,-1.6666393971660305,838.14453125,177.68473692813043,622.5520833333334,0.798826808527314,6,17
2015-01-01,2024-12-24,0.10002375671298465,44516.914,44616.23,790.33826,24.502193,152.57272,7.628103399231066,3503,1241,2261,35.42677704824436,1.6021617451538763,2.3676876927664225,0.22271260616736074,52.11350831742541,-15.16570813121919,-2.617808716243326,1090.44921875,228.39646856956855,680.0354166666667,0.8544624036167972,6,18
2015-01-01,2024-12-24,0.09619755534286191,45032.85,45070.35,800.657,24.646069,152.57272,7.776211671086172,3369,1162,2206,34.49094686850698,1.623586315017694,2.3350300357636016,0.21929843529461995,54.16225536233598,-14.782563559541979,-2.6865894032923965,1042.939453125,231.7861412223915,683.7125,0.8393143846780766,6,19
2015-01-01,2024-12-24,0.09339928866919006,45194.53,45221.363,803.8906,24.690855,152.57272,7.52571882887791,3271,1095,2175,33.47600122286762,1.6339871620220061,2.4137690180963243,0.22894822155269698,67.01534286139137,-11.995620565020408,-1.8954044695576666,785.576171875,186.1835641029362,581.43125,0.843543093607306,6,20
2015-01-01,2024-12-24,0.0903154845798374,45133.355,45157.105,802.6671,24.673927,152.57272,7.712105081148457,3163,1029,2133,32.532405943724314,1.6445103159481989,2.3557959260816013,0.23060354944241424,59.28681720346062,-13.53871150652628,-2.034344120931574,737.861328125,198.775086179642,602.38125,0.8428829195495863,6,21
2015-01-01,2024-12-24,0.08780275532184635,44767.49,44794.957,795.3498,24.572254,152.57272,7.979444901772667,3075,970,2104,31.54471544715447,1.6468676879947441,2.2711856047560457,0.22183247227153016,66.23508449765731,-12.007983359764562,-1.9366926386462497,708.26171875,191.2448195801201,453.64166666666665,0.8802537461125246,6,22
2015-01-01,2024-12-24,0.08440486007524482,45070.184,45091.418,801.4037,24.656427,152.57272,8.013345674403707,2956,913,2042,30.886332882273344,1.6701670956641563,2.268477742355721,0.22055668934526296,54.824694333707804,-14.617567799748068,-2.1452192169635698,776.8359375,204.10719131698673,454.18541666666664,0.873553400563506,6,23
2015-01-01,2024-12-24,0.08212056074979841,45534.215,45550.45,810.6843,24.784481,152.57272,8.07356946964315,2876,869,2006,30.21557719054242,1.688943860285237,2.262451146148023,0.22110276844915996,59.709350080009806,-13.577175519170245,-1.9575276763768623,725.78125,194.39999961006723,269.44930555555555,0.8599454857663027,6,24
2015-01-01,2024-12-24,0.07892254169417344,44388.098,44399.332,787.76196,24.466038,152.57272,8.421006326112492,2764,811,1952,29.34153400868307,1.6876655507459224,2.1479054554241634,0.2058014426360913,52.13549382430874,-15.10989740588824,-2.1880508118061113,805.64453125,205.75765476043165,419.25069444444443,0.8980830233295846,6,25
2015-01-01,2024-12-24,0.07712365597538438,43531.285,43543.785,770.6257,24.2231,152.57272,8.61068717714304,2701,768,1932,28.433913365420217,1.6796394362376048,2.084102146038714,0.20215295527446814,54.84393324826521,-14.051247343954762,-2.1405247956604474,748.14453125,205.8582467701783,389.6402777777778,0.9086544658288659,6,26
2015-01-01,2024-12-24,0.07561030767227614,44076.94,44089.44,781.5388,24.3783,152.57272,9.10616932239325,2648,738,1909,27.870090634441087,1.6966016604183345,1.9866313004257001,0.18414283813086374,47.74742400041057,-16.36818812157604,-2.3778824367146694,873.14453125,211.09663578862344,374.1430555555556,0.9013531922953639,6,27
2015-01-01,2024-12-24,0.07412551311073598,45821.465,45833.965,816.4293,24.86316,152.57272,8.806853573904364,2596,717,1878,27.619414483821263,1.737876236896542,2.0869022733258493,0.19477264518688284,50.30746540649257,-16.228790591857088,-2.1158186033943323,866.93359375,202.86598419741063,354.0486111111111,0.8580764673079603,6,28
2015-01-01,2024-12-24,0.07155567636960877,47492.812,47631.562,849.85626,25.31234,152.57272,8.886266414300385,2506,690,1815,27.53391859537111,1.7925625347716327,2.104196795389361,0.19497203356921947,43.642160943827555,-19.473285552951726,-2.1063316916041317,1043.173828125,203.15385804427973,220.6798611111111,0.8031336332780803,6,29
2015-01-01,2024-12-24,0.13902816769498208,41423.25,41500.688,728.46497,23.606586,152.57272,6.110650502031448,4869,2504,2364,51.427397822961595,1.4683988821455225,2.8417423277122142,0.27156880687117513,66.69712658573692,-10.921984245961408,-1.4209284384877148,819.27734375,146.35084192199108,496.8722222222222,0.8110369097389719,7,10
2015-01-01,2024-12-24,0.12960543297751564,42682.35,42798.547,753.64703,23.978127,152.57272,6.536400688032364,4539,2246,2292,49.48226481603877,1.4960305020789688,2.697917719686052,0.2474134454631923,58.94635664415474,-12.785303055131902,-1.7287392805901798,918.115234375,166.739972526946,623.0659722222222,0.8256079983759643,7,11
2015-01-01,2024-12-24,0.12203869146197441,41096.14,41204.836,721.92285,23.508394,152.57272,6.618515257938169,4274,2010,2263,47.0285446888161,1.4806683813740396,2.618406647414855,0.2470906234572438,61.01065320827951,-11.83273434391833,-1.9147151335847823,866.9921875,184.14984418207456,587.1222222222223,0.853187254489338,7,12
2015-01-01,2024-12-24,0.1154427771597479,41317.742,41371.445,726.35486,23.574997,152.57272,6.854386322705825,4043,1828,2214,45.213950037101164,1.4922982392716753,2.5369446607515425,0.24502581676655882,75.58307462930782,-9.610019994036982,-1.5196533454089711,747.12109375,161.36354535124124,475.73819444444445,0.8581678043472116,7,13
